block,species,chr,chr_beg,chr_end,orientation
12,CP006881.1,1,116340,133966,+
12,CP003329.1,1,116343,133969,+
12,CP005997.1,1,110267,127893,+
12,CP009749.1,1,111483,129075,+
12,CP002905.1,1,116422,134047,+
12,AP011541.2,1,116287,133913,+
12,CP009611.1,1,118166,135759,+
12,CP002183.1,1,110655,128279,+
12,AP012496.1,1,116342,133968,+
12,CP004405.1,1,115758,133384,+
12,CP010314.1,1,116343,133969,+
12,CP003783.1,1,116343,133969,+
12,CP003695.1,1,3909924,3927550,-
12,CP009748.1,1,111478,129055,+
5,CP009796.1,1,14481,17101,+
5,CP009796.1,1,74663,77283,+
5,CP009796.1,1,139339,141959,+
5,CP009796.1,1,577880,580500,+
5,CP009796.1,1,4073683,4076303,+
5,CP005997.1,1,32313,34907,+
5,CP002905.1,1,32627,35250,+
5,CP002905.1,1,92641,95261,+
5,CP002905.1,1,98498,101118,+
5,CP002905.1,1,163036,165672,+
5,CP002905.1,1,223513,226149,+
5,CP002905.1,1,283990,286610,+
5,CP002905.1,1,766410,769030,+
5,CP002183.1,1,157273,159908,+
5,CP002183.1,1,615718,618338,+
4,CP009796.1,1,12556,13844,+
4,CP009796.1,1,72738,74026,+
4,CP009796.1,1,137414,138702,+
4,CP009796.1,1,575940,577243,+
4,CP009796.1,1,3034496,3035606,-
4,CP009796.1,1,4071743,4073046,+
4,CP007800.1,1,161164,162451,+
4,CP007800.1,1,166788,168060,+
4,CP007800.1,1,171790,173062,+
4,CP007800.1,1,930516,931803,+
4,AL009126.3,1,946968,948255,+
4,CP002468.1,1,2306568,2307844,+
4,CP002468.1,1,2311576,2312848,+
4,CP002468.1,1,2376076,2377348,+
4,CP002468.1,1,2381766,2383038,+
4,CP002468.1,1,2825672,2826959,+
4,CP002468.1,1,3157841,3159128,+
4,CP002906.1,1,161038,162310,+
4,CP002906.1,1,171659,172931,+
4,CP002906.1,1,926212,927499,+
4,CP010052.1,1,161164,162451,+
4,CP010052.1,1,166788,168060,+
4,CP010052.1,1,946977,948264,+
4,CP010053.1,1,161163,162450,+
4,CP010053.1,1,166772,168059,+
4,CP010053.1,1,946728,948015,+
4,CP008698.1,1,161164,162451,+
4,CP008698.1,1,166788,168060,+
4,CP008698.1,1,171790,173062,+
4,CP008698.1,1,930516,931803,+
4,CP007409.1,1,90714,91986,+
4,CP007409.1,1,96573,97845,+
4,CP007409.1,1,161077,162348,+
4,CP007409.1,1,889486,890773,+
4,CP007409.1,1,2990041,2991329,-
4,CP006881.1,1,166785,168057,+
4,CP006881.1,1,171787,173059,+
4,CP006881.1,1,910002,911289,+
4,CP003329.1,1,946965,948252,+
4,CP005997.1,1,30565,31837,+
4,CP005997.1,1,90602,91874,+
4,AP012496.1,1,922203,923490,+
4,CP010314.1,1,926457,927744,+
4,CP003783.1,1,161179,162451,+
4,CP003783.1,1,171794,173066,+
4,CP003783.1,1,615206,616493,+
4,CP003783.1,1,926465,927752,+
4,CP003695.1,1,1048649,1049937,+
4,CP003695.1,1,3127166,3128454,-
3,CP009796.1,1,10183,11445,+
3,CP007800.1,1,28192,29454,+
3,AL009126.3,1,28192,29454,+
3,CP002468.1,1,2240208,2241470,+
3,CP004019.1,1,29405,30667,+
3,CP002906.1,1,28125,29387,+
3,CP010052.1,1,28192,29454,+
3,CP010053.1,1,28191,29453,+
3,CP008698.1,1,28192,29454,+
3,CP007409.1,1,28188,29450,+
3,CP006881.1,1,28192,29454,+
3,CP003329.1,1,28192,29454,+
3,CP005997.1,1,28192,29454,+
3,CP009749.1,1,29409,30672,+
3,CP002905.1,1,28265,29527,+
3,AP011541.2,1,28127,29388,+
3,CP009611.1,1,30265,31528,+
3,CP002183.1,1,28209,29471,+
3,AP012496.1,1,28191,29453,+
3,CP004405.1,1,28196,29458,+
3,CP010314.1,1,28192,29454,+
3,CP003783.1,1,28192,29454,+
3,CP003695.1,1,4014364,4015626,-
3,CP009748.1,1,29417,30680,+
1,CP009796.1,1,1,1065,+
1,CP007800.1,1,18001,19074,+
1,AL009126.3,1,18001,19074,+
1,CP002468.1,1,2230017,2231090,+
1,CP004019.1,1,19214,20287,+
1,CP002906.1,1,17934,19007,+
1,CP010052.1,1,18001,19074,+
1,CP010053.1,1,18000,19073,+
1,CP008698.1,1,18001,19074,+
1,CP007409.1,1,17997,19070,+
1,CP006881.1,1,18001,19074,+
1,CP003329.1,1,18001,19074,+
1,CP005997.1,1,18001,19074,+
1,CP002905.1,1,18075,19148,+
1,AP011541.2,1,17936,19009,+
1,CP002183.1,1,18020,19093,+
1,AP012496.1,1,18000,19073,+
1,CP004405.1,1,18005,19078,+
1,CP010314.1,1,18001,19074,+
1,CP003783.1,1,18001,19074,+
1,CP003695.1,1,4024744,4025817,-
2,CP009796.1,1,5751,7020,+
2,CP007800.1,1,23760,25029,+
2,AL009126.3,1,23760,25029,+
2,CP002468.1,1,2235776,2237045,+
2,CP004019.1,1,24973,26242,+
2,CP002906.1,1,23693,24962,+
2,CP010052.1,1,23760,25029,+
2,CP010053.1,1,23759,25028,+
2,CP008698.1,1,23760,25029,+
2,CP007409.1,1,23756,25025,+
2,CP006881.1,1,23760,25029,+
2,CP003329.1,1,23760,25029,+
2,CP005997.1,1,23760,25029,+
2,CP002905.1,1,23833,25102,+
2,AP011541.2,1,23695,24964,+
2,CP002183.1,1,23778,25047,+
2,AP012496.1,1,23759,25028,+
2,CP004405.1,1,23764,25033,+
2,CP010314.1,1,23760,25029,+
2,CP003783.1,1,23760,25029,+
2,CP003695.1,1,4018788,4020058,-
6,CP009796.1,1,17458,22085,+
6,CP007800.1,1,35545,40172,+
6,AL009126.3,1,35545,40172,+
6,CP002468.1,1,2251301,2255928,+
6,CP004019.1,1,36758,41418,+
6,CP002906.1,1,35402,40029,+
6,CP010052.1,1,35545,40172,+
6,CP010053.1,1,35544,40171,+
6,CP008698.1,1,35545,40172,+
6,CP007409.1,1,35462,40064,+
6,CP006881.1,1,35545,40172,+
6,CP003329.1,1,35545,40172,+
6,CP005997.1,1,35326,39953,+
6,CP002905.1,1,35610,40242,+
6,AP011541.2,1,35405,40032,+
6,CP002183.1,1,35636,40268,+
6,AP012496.1,1,35544,40171,+
6,CP004405.1,1,35480,40107,+
6,CP010314.1,1,35545,40172,+
6,CP003783.1,1,35545,40172,+
6,CP003695.1,1,4003722,4008350,-
7,CP009796.1,1,50764,52635,+
7,CP007800.1,1,68848,70719,+
7,AL009126.3,1,68848,70719,+
7,CP002468.1,1,2284604,2286475,+
7,CP004019.1,1,70095,71957,+
7,CP002906.1,1,68707,70577,+
7,CP010052.1,1,68848,70719,+
7,CP010053.1,1,68847,70718,+
7,CP008698.1,1,68848,70719,+
7,CP007409.1,1,68742,70613,+
7,CP006881.1,1,68848,70719,+
7,CP003329.1,1,68848,70719,+
7,CP005997.1,1,68629,70500,+
7,CP009749.1,1,69893,71760,+
7,CP002905.1,1,68924,70795,+
7,AP011541.2,1,68710,70580,+
7,CP009611.1,1,70750,72618,+
7,CP002183.1,1,68948,70819,+
7,AP012496.1,1,68847,70718,+
7,CP004405.1,1,68784,70646,+
7,CP010314.1,1,68848,70719,+
7,CP003783.1,1,68848,70719,+
7,CP003695.1,1,3973176,3975048,-
7,CP009748.1,1,69891,71756,+
8,CP009796.1,1,54957,61319,+
8,CP007800.1,1,73041,79403,+
8,AL009126.3,1,73041,79403,+
8,CP002468.1,1,2288797,2295159,+
8,CP004019.1,1,74279,80631,+
8,CP002906.1,1,72899,79261,+
8,CP010052.1,1,73041,79403,+
8,CP010053.1,1,73040,79402,+
8,CP008698.1,1,73041,79403,+
8,CP007409.1,1,72935,79295,+
8,CP006881.1,1,73041,79403,+
8,CP003329.1,1,73041,79403,+
8,CP005997.1,1,72822,79184,+
8,CP009749.1,1,74094,80379,+
8,CP002905.1,1,73117,79478,+
8,AP011541.2,1,72902,79264,+
8,CP009611.1,1,74952,81237,+
8,CP002183.1,1,73141,79501,+
8,AP012496.1,1,73040,79402,+
8,CP004405.1,1,72968,79320,+
8,CP010314.1,1,73041,79403,+
8,CP003783.1,1,73041,79403,+
8,CP003695.1,1,3964492,3970854,-
8,CP009748.1,1,74090,80375,+
9,CP009796.1,1,61712,68317,+
9,CP007800.1,1,79796,86401,+
9,AL009126.3,1,79796,86401,+
9,CP002468.1,1,2295552,2302157,+
9,CP004019.1,1,81034,87641,+
9,CP002906.1,1,79654,86258,+
9,CP010052.1,1,79796,86401,+
9,CP010053.1,1,79795,86400,+
9,CP008698.1,1,79796,86401,+
9,CP007409.1,1,79688,86293,+
9,CP006881.1,1,79796,86401,+
9,CP003329.1,1,79796,86401,+
9,CP005997.1,1,79577,86182,+
9,CP002905.1,1,79871,86473,+
9,AP011541.2,1,79657,86262,+
9,CP002183.1,1,79894,86497,+
9,AP012496.1,1,79795,86400,+
9,CP004405.1,1,79723,86327,+
9,CP010314.1,1,79796,86401,+
9,CP003783.1,1,79796,86401,+
9,CP003695.1,1,3957494,3964099,-
10,CP009796.1,1,77634,79824,+
10,CP007800.1,1,101395,103585,+
10,AL009126.3,1,101395,103585,+
10,CP002468.1,1,2316293,2318483,+
10,CP004019.1,1,102664,104854,+
10,CP002906.1,1,101256,103446,+
10,CP010052.1,1,101395,103585,+
10,CP010053.1,1,101394,103584,+
10,CP008698.1,1,101395,103585,+
10,CP007409.1,1,101292,103482,+
10,CP006881.1,1,101392,103582,+
10,CP003329.1,1,101395,103585,+
10,CP005997.1,1,95319,97509,+
10,CP009749.1,1,96523,98713,+
10,CP002905.1,1,101474,103664,+
10,AP011541.2,1,101339,103529,+
10,CP009611.1,1,103217,105395,+
10,CP002183.1,1,95707,97897,+
10,AP012496.1,1,101394,103584,+
10,CP004405.1,1,100810,103000,+
10,CP010314.1,1,101395,103585,+
10,CP003783.1,1,101395,103585,+
10,CP003695.1,1,3940309,3942499,-
10,CP009748.1,1,96514,98704,+
11,CP009796.1,1,84585,85977,+
11,CP007800.1,1,108346,109738,+
11,AL009126.3,1,108346,109738,+
11,CP002468.1,1,2323244,2324636,+
11,CP004019.1,1,109615,111007,+
11,CP002906.1,1,108207,109600,+
11,CP010052.1,1,108346,109738,+
11,CP010053.1,1,108345,109737,+
11,CP008698.1,1,108346,109738,+
11,CP007409.1,1,108243,109635,+
11,CP006881.1,1,108343,109735,+
11,CP003329.1,1,108346,109738,+
11,CP005997.1,1,102270,103662,+
11,CP009749.1,1,103479,104869,+
11,CP002905.1,1,108428,109816,+
11,AP011541.2,1,108290,109682,+
11,CP009611.1,1,110160,111552,+
11,CP002183.1,1,102661,104048,+
11,AP012496.1,1,108345,109737,+
11,CP004405.1,1,107761,109153,+
11,CP010314.1,1,108346,109738,+
11,CP003783.1,1,108346,109738,+
11,CP003695.1,1,3934156,3935548,-
11,CP009748.1,1,103473,104853,+
24,CP009796.1,1,192618,194072,+
24,CP007800.1,1,233137,234591,+
24,AL009126.3,1,233129,234583,+
24,CP002468.1,1,2452110,2453564,+
24,CP004019.1,1,226705,228159,+
24,CP002906.1,1,223358,224812,+
24,CP010052.1,1,233136,234590,+
24,CP010053.1,1,233137,234591,+
24,CP008698.1,1,233137,234591,+
24,CP007409.1,1,224186,225640,+
24,CP006881.1,1,233134,234588,+
24,CP003329.1,1,233127,234581,+
24,CP005997.1,1,216656,218110,+
24,CP002905.1,1,341754,343196,+
24,AP011541.2,1,222333,223787,+
24,CP002183.1,1,224554,226008,+
24,AP012496.1,1,233126,234580,+
24,CP004405.1,1,224584,226038,+
24,CP010314.1,1,233129,234583,+
24,CP003783.1,1,233141,234595,+
24,CP003695.1,1,3809188,3810634,-
25,CP009796.1,1,194943,197761,+
25,CP007800.1,1,235462,238280,+
25,AL009126.3,1,235454,238272,+
25,CP002468.1,1,2454435,2457234,+
25,CP004019.1,1,229030,231844,+
25,CP002906.1,1,225683,228500,+
25,CP010052.1,1,235461,238279,+
25,CP010053.1,1,235462,238280,+
25,CP008698.1,1,235462,238280,+
25,CP007409.1,1,226511,229329,+
25,CP006881.1,1,235459,238277,+
25,CP003329.1,1,235452,238270,+
25,CP005997.1,1,218981,221799,+
25,CP002905.1,1,344066,346884,+
25,AP011541.2,1,224658,227456,+
25,CP002183.1,1,226878,229675,+
25,AP012496.1,1,235451,238269,+
25,CP004405.1,1,226909,229723,+
25,CP010314.1,1,235454,238272,+
25,CP003783.1,1,235466,238284,+
25,CP003695.1,1,3805500,3808317,-
26,CP009796.1,1,200390,202220,+
26,CP007800.1,1,241914,243744,+
26,AL009126.3,1,241906,243736,+
26,CP002468.1,1,2457368,2459187,+
26,CP004019.1,1,232485,234311,+
26,CP002906.1,1,232134,233964,+
26,CP010052.1,1,241913,243743,+
26,CP010053.1,1,241914,243744,+
26,CP008698.1,1,241914,243744,+
26,CP007409.1,1,231958,233788,+
26,CP006881.1,1,241911,243741,+
26,CP003329.1,1,241904,243734,+
26,CP005997.1,1,225433,227263,+
26,CP002905.1,1,349511,351339,+
26,AP011541.2,1,231108,232938,+
26,CP002183.1,1,231136,232971,+
26,AP012496.1,1,241903,243733,+
26,CP004405.1,1,230364,232190,+
26,CP010314.1,1,241906,243736,+
26,CP003783.1,1,241918,243748,+
26,CP003695.1,1,3801040,3802870,-
27,CP009796.1,1,202337,208390,+
27,CP007800.1,1,243862,249909,+
27,AL009126.3,1,243854,249901,+
27,CP002468.1,1,2459304,2465354,+
27,CP004019.1,1,237803,243858,+
27,CP002906.1,1,234082,240133,+
27,CP010052.1,1,243861,249908,+
27,CP010053.1,1,243862,249909,+
27,CP008698.1,1,243862,249909,+
27,CP007409.1,1,233906,239956,+
27,CP006881.1,1,243859,249906,+
27,CP003329.1,1,243852,249900,+
27,CP005997.1,1,227380,233429,+
27,CP002905.1,1,357696,363748,+
27,AP011541.2,1,239095,245145,+
27,CP002183.1,1,233089,239135,+
27,AP012496.1,1,243851,249898,+
27,CP004405.1,1,235682,241737,+
27,CP010314.1,1,243854,249901,+
27,CP003783.1,1,243866,249913,+
27,CP003695.1,1,3791501,3797548,-
28,CP009796.1,1,208403,209776,+
28,CP007800.1,1,249922,251294,+
28,AL009126.3,1,249914,251286,+
28,CP002468.1,1,2465370,2466725,+
28,CP004019.1,1,243867,245239,+
28,CP002906.1,1,240153,241518,+
28,CP010052.1,1,249921,251293,+
28,CP010053.1,1,249922,251294,+
28,CP008698.1,1,249922,251294,+
28,CP006881.1,1,249919,251291,+
28,CP003329.1,1,249913,251285,+
28,CP005997.1,1,233445,234810,+
28,CP002905.1,1,363757,365126,+
28,AP011541.2,1,245161,246526,+
28,CP002183.1,1,239147,240519,+
28,AP012496.1,1,249911,251283,+
28,CP004405.1,1,241746,243118,+
28,CP010314.1,1,249914,251286,+
28,CP003783.1,1,249926,251298,+
28,CP003695.1,1,3790116,3791488,-
29,CP009796.1,1,209777,210877,+
29,CP007800.1,1,251295,252395,+
29,AL009126.3,1,251287,252387,+
29,CP010052.1,1,251294,252394,+
29,CP010053.1,1,251295,252395,+
29,CP008698.1,1,251295,252395,+
29,CP006881.1,1,251292,252392,+
29,CP003329.1,1,251286,252386,+
29,CP005997.1,1,234811,235911,+
29,AP011541.2,1,246527,247627,+
29,AP012496.1,1,251284,252384,+
29,CP010314.1,1,251287,252387,+
29,CP003783.1,1,251299,252399,+
30,CP009796.1,1,210879,235781,+
30,CP007800.1,1,252397,277296,+
30,AL009126.3,1,252389,277288,+
30,CP002468.1,1,2466893,2491787,+
30,CP004019.1,1,245396,270321,+
30,CP002906.1,1,241681,266583,+
30,CP010052.1,1,252396,277295,+
30,CP010053.1,1,252397,277298,+
30,CP008698.1,1,252397,277296,+
30,CP007409.1,1,240228,265126,+
30,CP006881.1,1,252394,277293,+
30,CP003329.1,1,252388,277287,+
30,CP005997.1,1,235913,260813,+
30,CP002905.1,1,365287,390177,+
30,AP011541.2,1,247629,272521,+
30,CP002183.1,1,240680,265577,+
30,AP012496.1,1,252386,277285,+
30,CP004405.1,1,243275,268174,+
30,CP010314.1,1,252389,277288,+
30,CP003783.1,1,252401,277300,+
30,CP003695.1,1,3765054,3789958,-
31,CP009796.1,1,239869,249111,+
31,CP007800.1,1,281384,290624,+
31,AL009126.3,1,281376,290616,+
31,CP002468.1,1,2495875,2505112,+
31,CP004019.1,1,274417,283654,+
31,CP002906.1,1,267840,277096,+
31,CP010052.1,1,281383,290623,+
31,CP010053.1,1,281386,290626,+
31,CP008698.1,1,281384,290624,+
31,CP007409.1,1,269214,278451,+
31,CP006881.1,1,281381,290621,+
31,CP003329.1,1,281375,290615,+
31,CP005997.1,1,264901,274140,+
31,CP002905.1,1,394268,404629,+
31,AP011541.2,1,276609,285847,+
31,CP002183.1,1,268844,279205,+
31,AP012496.1,1,281373,290613,+
31,CP004405.1,1,272270,281507,+
31,CP010314.1,1,281376,290616,+
31,CP003783.1,1,281388,290628,+
31,CP003695.1,1,3751727,3760966,-
32,CP009796.1,1,250599,253281,+
32,CP007800.1,1,292114,294796,+
32,AL009126.3,1,292106,294788,+
32,CP002468.1,1,2506601,2509283,+
32,CP004019.1,1,285144,287826,+
32,CP002906.1,1,278587,281269,+
32,CP010052.1,1,292113,294795,+
32,CP010053.1,1,292116,294798,+
32,CP008698.1,1,292114,294796,+
32,CP007409.1,1,279940,282621,+
32,CP006881.1,1,292111,294793,+
32,CP003329.1,1,292105,294787,+
32,CP005997.1,1,275629,278314,+
32,CP002905.1,1,406143,408816,+
32,AP011541.2,1,287336,290018,+
32,CP002183.1,1,279982,282658,+
32,AP012496.1,1,292103,294785,+
32,CP004405.1,1,282997,285679,+
32,CP010314.1,1,292106,294788,+
32,CP003783.1,1,292118,294800,+
32,CP003695.1,1,3747557,3750239,-
33,CP009796.1,1,256653,261831,+
33,CP007800.1,1,298168,303344,+
33,AL009126.3,1,298160,303336,+
33,CP002468.1,1,2512655,2517830,+
33,CP004019.1,1,291223,296403,+
33,CP002906.1,1,284641,289820,+
33,CP010052.1,1,298167,303343,+
33,CP010053.1,1,298170,303346,+
33,CP008698.1,1,298168,303344,+
33,CP007409.1,1,285993,291171,+
33,CP006881.1,1,298165,303341,+
33,CP003329.1,1,298159,303335,+
33,CP005997.1,1,281686,286864,+
33,CP002905.1,1,412188,417359,+
33,AP011541.2,1,293382,298546,+
33,CP002183.1,1,282808,287960,+
33,AP012496.1,1,298157,303333,+
33,CP004405.1,1,289051,294229,+
33,CP010314.1,1,298160,303336,+
33,CP003783.1,1,298172,303348,+
33,CP003695.1,1,3739006,3744185,-
34,CP009796.1,1,261832,266709,+
34,CP007800.1,1,303345,308222,+
34,AL009126.3,1,303337,308214,+
34,CP002468.1,1,2517831,2522708,+
34,CP004019.1,1,296404,301291,+
34,CP002906.1,1,289821,294699,+
34,CP010052.1,1,303344,308221,+
34,CP010053.1,1,303347,308224,+
34,CP008698.1,1,303345,308222,+
34,CP007409.1,1,291172,296049,+
34,CP006881.1,1,303342,308219,+
34,CP003329.1,1,303336,308213,+
34,CP005997.1,1,286865,291742,+
34,CP002905.1,1,417360,422219,+
34,AP011541.2,1,298547,303423,+
34,CP002183.1,1,289248,294122,+
34,AP012496.1,1,303334,308211,+
34,CP004405.1,1,294230,299117,+
34,CP010314.1,1,303337,308214,+
34,CP003783.1,1,303349,308226,+
34,CP003695.1,1,3734125,3739004,-
35,CP009796.1,1,268147,270928,+
35,CP007800.1,1,309661,312442,+
35,AL009126.3,1,309653,312434,+
35,CP002468.1,1,2524146,2526927,+
35,CP004019.1,1,302729,305510,+
35,CP002906.1,1,296137,298918,+
35,CP010052.1,1,309660,312441,+
35,CP010053.1,1,309663,312444,+
35,CP008698.1,1,309661,312442,+
35,CP007409.1,1,297487,300268,+
35,CP006881.1,1,309658,312439,+
35,CP003329.1,1,309652,312433,+
35,CP005997.1,1,293181,295962,+
35,CP009749.1,1,269290,272058,+
35,CP002905.1,1,423693,426469,+
35,AP011541.2,1,304861,307640,+
35,CP009611.1,1,310827,313595,+
35,CP002183.1,1,295588,298364,+
35,AP012496.1,1,309650,312431,+
35,CP004405.1,1,300555,303336,+
35,CP010314.1,1,309653,312434,+
35,CP003783.1,1,309665,312446,+
35,CP003695.1,1,3729907,3732688,-
35,CP009748.1,1,265192,267924,+
36,CP009796.1,1,276184,277464,+
36,CP007800.1,1,317698,318979,+
36,AL009126.3,1,317690,318971,+
36,CP002468.1,1,2532184,2533465,+
36,CP004019.1,1,310765,312046,+
36,CP002906.1,1,304173,305456,+
36,CP010052.1,1,317697,318978,+
36,CP010053.1,1,317700,318981,+
36,CP008698.1,1,317698,318979,+
36,CP007409.1,1,305524,306805,+
36,CP006881.1,1,317695,318976,+
36,CP003329.1,1,317689,318970,+
36,CP005997.1,1,301219,302500,+
36,CP002905.1,1,431701,432970,+
36,AP011541.2,1,314168,315453,+
36,CP002183.1,1,303625,304876,+
36,AP012496.1,1,317687,318968,+
36,CP004405.1,1,308592,309873,+
36,CP010314.1,1,317690,318971,+
36,CP003783.1,1,317702,318983,+
36,CP003695.1,1,3723369,3724649,-
37,CP009796.1,1,277829,278959,+
37,CP007800.1,1,319312,320442,+
37,AL009126.3,1,319304,320434,+
37,CP002468.1,1,2533774,2534903,+
37,CP004019.1,1,312413,313543,+
37,CP002906.1,1,305823,306953,+
37,CP010052.1,1,319311,320441,+
37,CP010053.1,1,319314,320444,+
37,CP008698.1,1,319312,320442,+
37,CP007409.1,1,307175,308305,+
37,CP006881.1,1,319309,320439,+
37,CP003329.1,1,319303,320433,+
37,CP005997.1,1,302833,303963,+
37,AP011541.2,1,315759,316889,+
37,AP012496.1,1,319301,320431,+
37,CP004405.1,1,310240,311370,+
37,CP010314.1,1,319304,320434,+
37,CP003783.1,1,319316,320446,+
37,CP003695.1,1,3721930,3723061,-
38,CP009796.1,1,279520,281651,+
38,CP007800.1,1,321003,323134,+
38,AL009126.3,1,320995,323126,+
38,CP002468.1,1,2535464,2537595,+
38,CP004019.1,1,314104,316235,+
38,CP002906.1,1,307514,309645,+
38,CP010052.1,1,321002,323133,+
38,CP010053.1,1,321005,323136,+
38,CP008698.1,1,321003,323134,+
38,CP007409.1,1,308866,310997,+
38,CP006881.1,1,321000,323131,+
38,CP003329.1,1,320994,323125,+
38,CP005997.1,1,304524,306655,+
38,CP009749.1,1,278886,281012,+
38,CP002905.1,1,433811,435942,+
38,AP011541.2,1,317422,319553,+
38,CP009611.1,1,320424,322549,+
38,CP002183.1,1,305645,307773,+
38,AP012496.1,1,320992,323123,+
38,CP004405.1,1,311931,314062,+
38,CP010314.1,1,320995,323126,+
38,CP003783.1,1,321007,323138,+
38,CP003695.1,1,3719240,3721370,-
38,CP009748.1,1,274793,276919,+
39,CP009796.1,1,281652,285707,+
39,CP007800.1,1,323135,327190,+
39,AL009126.3,1,323127,327182,+
39,CP002468.1,1,2537596,2541652,+
39,CP004019.1,1,316236,320291,+
39,CP002906.1,1,309646,313697,+
39,CP010052.1,1,323134,327189,+
39,CP010053.1,1,323137,327192,+
39,CP008698.1,1,323135,327190,+
39,CP007409.1,1,310998,315053,+
39,CP006881.1,1,323132,327187,+
39,CP003329.1,1,323126,327181,+
39,CP005997.1,1,306656,310712,+
39,CP002905.1,1,435943,439994,+
39,AP011541.2,1,319554,323609,+
39,CP002183.1,1,307774,311826,+
39,AP012496.1,1,323124,327179,+
39,CP004405.1,1,314063,318118,+
39,CP010314.1,1,323127,327182,+
39,CP003783.1,1,323139,327194,+
39,CP003695.1,1,3715184,3719238,-
40,CP009796.1,1,286059,288002,+
40,CP007800.1,1,327520,329465,+
40,AL009126.3,1,327512,329457,+
40,CP002468.1,1,2541982,2543927,+
40,CP004019.1,1,320641,322583,+
40,CP002906.1,1,317480,319424,+
40,CP010052.1,1,327519,329464,+
40,CP010053.1,1,327522,329467,+
40,CP008698.1,1,327520,329465,+
40,CP007409.1,1,315405,317348,+
40,CP006881.1,1,327517,329462,+
40,CP003329.1,1,327511,329456,+
40,CP005997.1,1,311062,313007,+
40,CP009749.1,1,285320,287258,+
40,CP002905.1,1,440337,442281,+
40,AP011541.2,1,323959,325864,+
40,CP009611.1,1,326857,328795,+
40,CP002183.1,1,312171,314115,+
40,AP012496.1,1,327509,329454,+
40,CP004405.1,1,318468,320410,+
40,CP010314.1,1,327512,329457,+
40,CP003783.1,1,327524,329469,+
40,CP003695.1,1,3712888,3714833,-
41,CP009796.1,1,288517,290963,+
41,CP007800.1,1,329980,332426,+
41,AL009126.3,1,329972,332418,+
41,CP002468.1,1,2544442,2546888,+
41,CP004019.1,1,323099,325545,+
41,CP002906.1,1,319939,322385,+
41,CP010052.1,1,329979,332425,+
41,CP010053.1,1,329982,332428,+
41,CP008698.1,1,329980,332426,+
41,CP007409.1,1,317863,320309,+
41,CP006881.1,1,329977,332423,+
41,CP003329.1,1,329971,332417,+
41,CP005997.1,1,313522,315968,+
41,CP002905.1,1,442793,445237,+
41,AP011541.2,1,326387,328825,+
41,CP002183.1,1,314627,317071,+
41,AP012496.1,1,329969,332415,+
41,CP004405.1,1,320926,323372,+
41,CP010314.1,1,329972,332418,+
41,CP003783.1,1,329984,332430,+
41,CP003695.1,1,3709927,3712372,-
42,CP009796.1,1,293788,299124,+
42,CP007800.1,1,335252,340586,+
42,AL009126.3,1,335244,340578,+
42,CP002468.1,1,2549714,2555050,+
42,CP004019.1,1,328371,333712,+
42,CP002906.1,1,325208,330544,+
42,CP010052.1,1,335251,340585,+
42,CP010053.1,1,335254,340588,+
42,CP008698.1,1,335252,340586,+
42,CP007409.1,1,323134,328470,+
42,CP006881.1,1,335249,340583,+
42,CP003329.1,1,335243,340577,+
42,CP005997.1,1,318793,324129,+
42,CP002905.1,1,448064,453656,+
42,AP011541.2,1,329057,334358,+
42,CP002183.1,1,319898,325490,+
42,AP012496.1,1,335241,340575,+
42,CP004405.1,1,326198,331534,+
42,CP010314.1,1,335244,340578,+
42,CP003783.1,1,335256,340590,+
42,CP003695.1,1,3701766,3707103,-
43,CP009796.1,1,299145,302982,+
43,CP007800.1,1,340607,344446,+
43,AL009126.3,1,340599,344438,+
43,CP002468.1,1,2555071,2558909,+
43,CP004019.1,1,333733,337570,+
43,CP002906.1,1,330574,334398,+
43,CP010052.1,1,340606,344445,+
43,CP010053.1,1,340609,344448,+
43,CP008698.1,1,340607,344446,+
